ALDMDS_Axe1,ALDMDS_Axe2,ALD30_Axe1,ALD30_Axe2
-0.752194134261607,-1.37773887660509,-1.15132478900756,-1.37016558502139
-0.985620229769427,-1.70527427432219,-1.16448880682168,0.765443825324318
1.18467329067756,0.534881018433091,1.4069265454543,-0.255052296072491
0.603642443907065,0.529706468141068,-0.132798077143457,1.16293248911094
0.623596068330263,-0.578487514763636,1.16977157095314,0.0436096140645754
-0.0139173535372767,-0.192130252778617,-0.557039062795141,1.68486694526197
0.169467417782937,-0.272904520863661,-0.0142903292475328,0.175814311939337
0.114246280111984,-0.88795626056031,-0.704402534418347,1.3475454501989
0.861968860053485,0.393979021498666,0.876837019958535,2.53664207958001
-0.157004928111398,0.174887730664819,0.296187706496426,-0.679728989449817
0.264619986126239,0.274523143567347,0.3715650280889,1.61826968721962
1.67067519983795,0.661461998567618,1.89431777256403,0.558929282657038
-0.182058373628041,-0.766058631946503,-1.10265524375005,2.35558934014572
0.192170079210178,-0.843147680453978,0.375646345118825,-0.391963618762229
1.83985525951627,1.07789084774338,2.39992174004837,-1.1646512256943
1.04250290495818,0.604019975407744,1.12227007631769,-0.40857149789867
0.242856296226739,-0.0194008742649817,0.0250267437305517,-0.816784097301706
1.09583978747143,0.904827173247706,1.4661321017101,-0.123272468160906
1.68673070670589,0.986633671935547,1.90987768545092,-0.527158601923856
0.630380942995228,0.407933161516889,0.86095568311923,-0.253480251261626
0.248165602883576,-0.644888760220038,-0.638666856876317,-1.19087280126879
2.34177017621788,1.6158818009238,2.77686074910446,-0.19373512676701
0.716914741713184,0.379971263749063,0.968767618180284,-0.0201323845133869
0.364188968853886,0.302655038027705,1.45010231817328,-0.445924221704317
-0.348881752445861,-0.416000466894702,-0.527080476456374,0.661281261133465
-1.35587662146782,-0.478709847058613,-0.902487471424061,-0.0855568861783726
-0.847938644165996,-0.0207599439093453,-0.189852190673852,-0.610375087586918
0.485828412931648,-0.400465403464457,-0.0641767539503614,-0.701501040237965
0.240027291400378,-0.0212159351612802,-0.212026392942729,0.88195909425922
0.640606343291575,0.649436699057107,0.330946012953058,1.30193912535593
1.33647740915835,0.713411290403179,1.54707274850139,0.240151002058993
0.565667884682359,-0.180178352010515,0.156783822949753,0.385306447178915
0.414709860966344,-0.107680773384519,0.204249656149844,1.44311919336457
0.227554758742747,0.15532635573563,-0.623224303056415,-1.24712731980934
1.54086270270382,1.31905559316751,2.10039237357181,-0.36686389615565
0.621925192167846,0.439362114014599,0.405625696790027,-0.505398966024514
-0.181584781531883,-0.254041815301093,-0.574563150397717,-0.300979805029095
0.621390330865055,-0.279593279878539,0.897914875042756,-0.978472252799663
1.12878864143641,0.219701704009968,1.11501840676374,-0.697304765604242
0.570207202098338,0.363624095173665,0.900784895164268,0.00730798431994187
0.154800792927776,0.0918683978285755,-0.303935418718344,-0.541770886854391
0.884334529060164,0.38472368435816,0.873077286454585,-0.958668939638272
0.25813303293946,0.320017001176806,-0.876806571828058,-1.46017461211788
-0.297937164781141,0.439460320981221,0.18816403830799,-0.612302284681826
1.69320774366088,0.959218401246292,1.91440351085938,-0.519842082706842
0.838566406309956,0.141388463957925,1.16380456918831,0.145176156330136
2.49594554228638,0.836760182089901,2.90554446024594,-0.340202143847702
0.160629018711374,0.352228505461377,0.0504027558423966,-1.25480012143646
0.324343849363013,-0.108764709255033,-0.0613609987686445,-1.20660017607545
-0.0630036642895014,-0.173793104333309,0.222221838834074,0.94771514138683
0.673052269927556,0.260946813828729,1.18617253801273,0.262066445475747
0.620170880383284,0.219596231842275,0.0816491798866548,-1.0149020339251
-0.142130387130886,-1.8323608483599,-0.193493843210499,-0.0577051524736191
0.585273569264904,-0.112518319724331,1.00299522633545,0.37157557238616
-0.0601864294786642,-0.562364307435431,-0.986371561961154,-1.26298544726863
-0.459883954809527,-2.150816642721,-0.498534722787161,-0.076821870240148
1.03069818125795,0.585476844573737,1.322500174416,-0.142603164472976
-0.24920632165383,-1.6707324629369,-0.858606423640802,2.19160174810538
-1.09631384637091,-1.2263272152058,-1.2175417521077,0.929995404721503
0.378413431593227,-0.555767319914543,0.761232969312646,-0.66176677810033
-0.677807988939573,-2.43842846916755,-1.89063451261707,2.50761841898644
1.22099834622835,0.885800333370623,1.10427686269942,-0.658458664500536
0.878938146214922,0.760229629388363,1.15923402052055,-0.0720717605736207
0.197301343743704,0.48443589369527,0.591977134115675,-0.976483941103856
1.15246268494201,0.714487187650518,1.51151919725624,2.83894692754
-0.381350785784957,-2.40562202220205,-0.456071483519771,0.214905004173658
-0.0961342858935742,-1.14138825415578,0.405655874988377,-0.00768664211992452
-0.453969913894148,-1.22326083300178,-0.946705787981598,-0.336412735274572
0.434132333417326,-0.091849769367937,1.21760761577892,-0.426272154402688
-0.151690170613954,-0.000641241411889815,-0.196195869240996,-0.770537409150504
0.455076226525161,0.562390466329994,0.549126091142448,-0.733989043881061
-0.0659483759960664,-1.47749990475216,-0.211556927772307,-1.32115478019118
-0.441730807148759,-1.13102490844591,-0.164806567624093,-1.77154977013469
-5.19221379186685,3.09883393562638,-6.28879053027066,-0.163092504763036
-0.764124897807914,-2.16789484073938,-0.579460023466701,0.854497890038058
-0.936487139959951,0.00471080175364134,-1.00542935320452,0.531806527069767
-3.03622806307909,0.146307290463573,-3.53362791330799,-0.622229844796617
1.08131203724231,0.735435334405703,0.651908988188955,-0.582192967473655
-0.450322079048939,-2.50626859139415,-1.66716029340262,1.7322460599547
0.586261673343124,0.314606761036717,0.397927993939894,1.22401877717127
0.743126937071482,0.727026301199033,1.04846695767478,-0.35265889006776
-0.509014005330191,0.502732172873589,-1.31821913300137,1.8395221584945
-0.192577379872332,-0.522176231563326,-0.393130159348231,1.92660945071492
0.218679542571725,0.350382738448314,-0.254596626375074,-0.773776814353912
0.753253504700716,0.971669105376322,0.829184140457473,-0.406148128734733
1.50101508196184,1.15230322853237,1.63861180973002,-0.332089160619498
0.193713625046403,-0.992550034991814,0.771862351726987,-0.141799358428662
0.0468961399044913,0.0336902050289571,0.604391020970716,-0.199752095404073
0.039752945529468,-1.59381282774604,0.0766322380706368,-0.121047994553647
-3.61621782208379,-0.0528257090396171,-2.87428507561217,-0.995093497590985
-6.1655854746711,1.23831219761235,-7.07199456460909,-0.452887354957221
-5.29946580985329,2.890641375214,-3.63607291913204,-0.579988242947046
-5.94960784123408,1.12358618738766,-5.69831792159624,-0.935945496841573
-4.06581250410508,-0.998759526462267,-3.11016113334403,-0.0775051599295186
0.891105501414669,1.09093406955326,1.69362542355637,1.28898111303126
0.86012136304902,1.49471133089222,1.8988130665412,0.279053363106715